Track ID,Track Name,Artist Name,Album Name,Popularity,Acousticness,Danceability,Duration (ms),Energy,Instrumentalness,Tempo,Time Signature,Valence
5Mw9bXG1dLNhbjofkVS2oR,Oceans (Where Feet May Fail),Hillsong UNITED,Zion (Deluxe Edition),70,0.508,0.262,535963,0.361,0.00268,126.786,4,0.056
5N6pQ2vYtd3Rb9w7LC8PZ9,The Girl From Ipanema,Antônio Carlos Jobim,Sinatra/Jobim: The Complete Reprise Recordings,66,0.714,0.541,200360,0.321,0.00345,133.531,4,0.549
5NGtFXVpXSvwunEIGeviY3,Gymnopédie No. 1,Erik Satie,Erik Satie & Friends,72,0.994,0.468,205867,0.0127,0.937,72.776,3,0.356
5NK8jad728pj6YeqM5VJD4,She Talks To Angels,The Black Crowes,Shake Your Money Maker,68,0.06,0.584,329400,0.521,0.0000756,160.058,4,0.317
5NKHUvpRs7zr0yOQjx8Exr,Clear - Jose “Animal” Diaz Remix,Cybotron,Clear,44,0.000231,0.802,294533,0.637,0.831,125.284,4,0.336
5nnhYchP6RkU7ZROzD97Yv,Volver,Carlos Gardel,Canta El Zorzal,29,0.994,0.333,174067,0.254,0.0234,65.259,4,0.468
5NQbUaeTEOGdD6hHcre0dZ,679 (feat. Remy Boyz),Fetty Wap,679 (feat. Remy Boyz),78,0.00256,0.618,196693,0.717,0,190.05,4,0.603
5nQCxF5H1f0XcEWeaRVUED,遺憾,Abin Fang,壞人情歌:遺憾,63,0.785,0.563,230609,0.291,0.00000124,112.556,4,0.292
5odlY52u43F5BjByhxg7wg,golden hour,JVKE,this is what ____ feels like (Vol. 1-4),86,0.653,0.515,209260,0.593,0.162,94.467,3,0.153
5OgjylyJF0kVjgXQfFpqwK,Dekhne Walon Ne - From ''Chori Chori Chupke Chupke'',Udit Narayan,Dil Se Khush : Hindi Happy Songs,0,0.184,0.679,373133,0.534,0.00000147,158.809,3,0.79
5OkYfk72CNL8XLqa3gp9q7,"Something to Rap About (feat. Tyler, The Creator)",Freddie Gibbs,Alfredo,65,0.469,0.406,282560,0.524,0.00000395,56.046,4,0.412
5oL7vOxCz2eJKAX6G4Yluh,情歌,Fish Leong,別再為他流淚,60,0.747,0.486,260093,0.411,0,139.914,4,0.364
5OuBnBrF86yVo511Ufu1pe,Rabid,Mortician,Chainsaw Dismemberment,55,0.00223,0.34,121067,0.792,0.902,93,4,0.196
5PEleSkK4p4E1sx3x7cOLt,I Just Had Sex,The Lonely Island,Turtleneck & Chain (Explicit Version),63,0.0188,0.615,166560,0.811,0,167.995,4,0.808
5pLj4BmWhMpHwxoNtQMRGy,Tick Tack - Gordon & Doyle Remix Edit,Harris & Ford,Dance Songs 2023,0,0.078,0.771,210000,0.882,0,128.015,4,0.487
5PUXKVVVQ74C3gl5vKy9Li,Heeriye (feat. Arijit Singh),Jasleen Royal,Heeriye (feat. Arijit Singh),88,0.516,0.728,194857,0.494,0.00384,105.007,4,0.558
5Qp1gwP49eJQtCHIkgmQfN,"14 минут до старта - Я верю, друзья",Vladimir Troshin,14 минут до старта,32,0.486,0.574,199105,0.372,0.00000255,109.242,4,0.463
5RQsNib1m9Hxo2AIjJcdpK,Blue Side Of The Mountain,The Steeldrivers,The SteelDrivers,66,0.631,0.586,209413,0.657,0.00833,134.358,4,0.512
5RqSsdzTNPX1uzkmlHCFvK,QLONA,KAROL G,MAÑANA SERÁ BONITO (BICHOTA SEASON),94,0.52,0.841,172798,0.738,0,169.918,4,0.484
5ruzrDWcT0vuJIOMW7gMnW,The Adults Are Talking,The Strokes,The New Abnormal,80,0.0113,0.593,309053,0.749,0.106,164.959,4,0.649
5sdQOyqq2IDhvmx2lHOpwd,Super Shy,NewJeans,NewJeans 'Super Shy',91,0.18,0.776,154667,0.817,0.0000344,149.921,4,0.515
5t1OFHuWDlmusIYUZSNADT,Never There,Currents,The Way It Ends,64,0.191,0.206,108935,0.556,0.18,86.927,5,0.0386
5tf1VVWniHgryyumXyJM7w,Sugar (feat. Francesco Yates),Robin Schulz,Sugar,81,0.0185,0.636,219043,0.815,0,123.063,4,0.636
5TgEJ62DOzBpGxZ7WRsrqb,Work Song,Hozier,Hozier (Expanded Edition),80,0.749,0.531,229720,0.363,0,121.412,4,0.259
5TlAXiBCBwiQnIZUAA4Jkg,Professional Rapper (feat. Snoop Dogg),Lil Dicky,Professional Rapper,61,0.432,0.684,353960,0.621,0,128.882,3,0.537
5TXDeTFVRVY7Cvt0Dw4vWW,Revenge,XXXTENTACION,17,87,0.782,0.746,120027,0.251,0.00203,139.999,4,0.18
5u5aVJKjSMJr4zesMPz7bL,"Clair de Lune, L. 32",Claude Debussy,Debussy: Clair De Lune and Other Piano Favourites,70,0.994,0.335,268000,0.00532,0.912,65.832,4,0.0397
5u8bqfaYSh0qVTsgslPknf,Never Gonna Let You Go,Sérgio Mendes,Sergio Mendes,63,0.567,0.639,255600,0.403,0,132.56,4,0.324
5UBonaClAZVfzxJNn8nnhh,Brown Sleep Noise,Sleep Miracle,Brown Sleep Noise,78,0.116,0.0555,248000,0.0837,1,59.509,4,0.06
5UewWG58QFgJXV36lH6kY8,You'll Be in My Heart,Disney Peaceful Guitar,Disney Guitar: Lullaby,62,0.961,0.52,247801,0.184,0.917,81.602,4,0.443
5ugzDiilhy6ILKmKfhEzd7,The Hand That Feeds,Nine Inch Nails,With Teeth,66,0.0172,0.587,211680,0.99,0.000668,127.992,4,0.486
5UM6P3y6794GYNOzZvj2zh,I Want You,Butch,I Want You,65,0.00407,0.732,187286,0.88,0.00929,125.019,4,0.863
5UWwZ5lm5PKu6eKsHAGxOk,Everlong,Foo Fighters,The Colour And The Shape,87,5.99E-05,0.413,250547,0.881,0.000308,158.066,4,0.364
5vbN1CBkbJ1cEvGltAWpwD,"Ki Farak Painda Hai (From ""The Great Indian Family"")",Pritam,House Party Playlist,0,0.118,0.689,182040,0.927,0,132.078,4,0.666
5vcCF1Q328JhaZj4MS6XqO,Andreaen Sand Dunes,Drexciya,Neptune's Lair,40,0.00218,0.649,376680,0.616,0.747,132.829,4,0.495
5vjLSffimiIP26QG5WcN2K,Hold On,Chord Overstreet,Hold On,82,0.469,0.618,198853,0.443,0,119.949,4,0.167
5vOSahSFyo87bRpf3yoBNg,I'm Doing Fine (feat. Amp Dog Knight),Moodymann,Black Mahogani,43,0.0692,0.797,556280,0.343,0.362,119.988,4,0.536
5Vr9WTLcbpKRkQGvVen13W,Won't He Do It,Koryn Hawthorne,Greenleaf Soundtrack - Season 2,58,0.12,0.629,209062,0.624,0,140.042,4,0.73
5vTo4xb9vIQlTrt0gzgkiM,Ghost Mansion,Lucie Cravero,A Lofi Chill Halloween,65,0.511,0.342,123856,0.477,0.826,84.935,4,0.158
5wprb1HhEty85ASiHm1ydK,Broken Love,Ali Bakgor,Broken Love,59,0.0813,0.577,147919,0.823,0.698,124.927,4,0.0395
5x7KQWWwQDcqvMN0HbfjfM,Unistades,Eyla Calmes,Unistades,69,0.986,0.144,165000,0.00324,0.956,139.52,4,0.0313
5XaueS6W32nmVOFqYsmoCr,Leech,Angelmaker,Dissentient,54,0.00014,0.254,285160,0.98,0.0659,125.023,4,0.0399
5xcunlfaZvD9BDQsLONI7A,Halcyon and On and On,Orbital,Orbital 2,58,0.0953,0.577,567107,0.729,0.928,126.988,4,0.177
5XeFesFbtLpXzIVDNQP22n,I Wanna Be Yours,Arctic Monkeys,AM,95,0.136,0.464,183956,0.417,0.022,67.528,4,0.479
5XnbiEvRWlZh4TJUa2U5wb,Finish Them,Cattle Decapitation,Death Atlas,45,2.72E-05,0.328,175682,0.966,0.461,111.892,5,0.32
5xnLp83K91G0Qi9zPtOSnG,Pika Girl,S3RL,Pika Girl - Single,56,0.0123,0.592,225542,0.991,0.0000038,175.047,4,0.523
5y7yYXNSsT89A27DQxbmUL,Covardia,Wesley Safadão,Covardia,75,0.215,0.656,150864,0.913,0,149.969,4,0.745
5YaskwnGDZFDRipaqzbwQx,Your Love (9PM),ATB,Your Love (9PM),79,0.194,0.669,150053,0.784,0.00000628,125.993,4,0.517
5YbPxJwPfrj7uswNwoF1pJ,Last Last,Burna Boy,"Love, Damini",80,0.131,0.795,172342,0.565,0,87.925,4,0.55
5ygDXis42ncn6kYG14lEVG,Baby Shark,Pinkfong,Pinkfong Animal Songs,79,0.259,0.829,80927,0.886,0,115.056,4,0.777
5YJtMNWKe55yr49cyJgxva,Everytime We Touch,Cascada,Everytime We Touch (Premium Edition),75,0.00281,0.633,197124,0.976,0.0000129,142.027,4,0.493
5YqpHuXpFjDVZ7tY1ClFll,Heartbeats,José González,Veneer,68,0.977,0.589,161680,0.177,0.714,88.409,4,0.311
5zA8vzDGqPl2AzZkEYQGKh,Uptown Girl,Billy Joel,An Innocent Man,83,0.0755,0.701,197707,0.944,0,128.993,4,0.792
5ZduaRci3iNUiDfJbBfAaf,Give It To Me - Full Vocal Mix,Matt Sassari,Give It To Me (Full Vocal Mix),85,0.00116,0.874,102861,0.869,0.00238,126.027,4,0.726
60a0Rd6pjrkxjPbaKzXjfq,In the End,Linkin Park,Hybrid Theory (Bonus Edition),89,0.00958,0.556,216880,0.864,0,105.143,4,0.4
60fUDmIWuKhngaeBIVhqIV,Stranded,Gojira,Magma,68,9.59E-05,0.513,269533,0.88,0.00614,92.358,4,0.495
60wwxj6Dd9NJlirf84wr2c,Clarity,Zedd,Clarity,77,0.0398,0.509,271427,0.781,0,128,4,0.176
61dYvvfIRtIDFuqZypPAta,"Cello Suite No. 1 in G Major, BWV 1007: I. Prélude",Johann Sebastian Bach,Bach: Unaccompanied Cello Suites (Remastered),67,0.9,0.257,151480,0.109,0.867,75.02,4,0.307
61qXzQHMSwk3PStleYDJ2v,Feel the Melody (feat. Sara),S3RL,Feel the Melody (feat. Sara),53,0.00304,0.46,232632,0.996,0.0116,175.123,4,0.36
63T7DJ1AFDD6Bn8VzG6JE8,"Paint It, Black",The Rolling Stones,Aftermath,85,0.0493,0.464,202267,0.795,0.00244,158.691,4,0.612
63UlcXS3kWJXph9FL5zeWA,See You Tomorrow,Evgeny Grinko,Orange Marmalade,67,0.971,0.639,91303,0.028,0.397,130.02,3,0.4
643hRiTY9vzD6P0cWO8UP3,惡作劇,Tangerine Wong,惡作劇之吻,59,0.581,0.684,226773,0.683,0.00000952,135.978,4,0.676
64BbK9SFKH2jk86U3dGj2P,Otherside,Red Hot Chili Peppers,Californication (Deluxe Edition),85,0.00316,0.458,255373,0.795,0.000202,123.229,4,0.513
64WbwrNCZkNiS91TEDAp1L,Chicken Dance,Electric Slide Music Makers,Electric Slide: with friends...,42,0.0242,0.814,128426,0.428,0.595,96.014,4,0.906
651TnlaPHkX1rs2cDPg8sX,Aí Eu Chorei (Vestido da Shein) - Ao Vivo,Os Barões Da Pisadinha,Festa do Interior Vol. 1 (Ao Vivo),75,0.1,0.571,135688,0.929,0,158.008,4,0.968
65rkHetZXO6DQmBh3C2YtW,White Noise - 500 hz,Granular,Unison,74,0.923,0,147097,4.98E-05,0.297,0,0,0
65uoaqX5qcjXZRheAj1qQT,Dernière danse,Indila,Mini World,80,0.184,0.669,213493,0.449,0,114.926,4,0.327
67awxiNHNyjMXhVgsHuIrs,Turn Down for What,DJ Snake,Turn Down for What,72,0.00107,0.818,213733,0.799,0.128,100.014,4,0.0815
67Hna13dNDkZvBpTXRIaOJ,Teardrop,Massive Attack,Mezzanine,73,0.0173,0.615,330773,0.419,0.497,76.997,4,0.216
67iF3DdebmElASIGoebYt1,Brown Noise - Loopable with No Fade,White Noise Meditation,"Brown Noise, White Noise, and Binaural Beats Entrainment (Loopable with no Fade)",68,0,0,73887,2.01E-05,0,0,0,0
67nepsnrcZkowTxMWigSbb,MELTDOWN (feat. Drake),Travis Scott,UTOPIA,89,0.012,0.557,246134,0.774,0,111.975,4,0.397
68Dni7IE4VyPkTOH9mRWHr,No Role Modelz,J. Cole,2014 Forest Hills Drive,90,0.324,0.69,292799,0.521,0,100.028,4,0.494
6akVETVeqqPVvuBS5e0EB1,孤勇者 - 《英雄聯盟:雙城之戰》動畫劇集中文主題曲,Eason Chan,孤勇者 (《英雄聯盟:雙城之戰》動畫劇集中文主題曲),65,0.63,0.615,256000,0.535,0,130.025,4,0.293
6AoG52kxfptY0QBQnjuQOe,Hollow,Dabin,Hollow,61,0.000368,0.451,240000,0.915,0.00000212,145.069,4,0.457
6b6IMqP565TbtFFZg9iFf3,"I Can't Help Myself (Sugar Pie, Honey Bunch)",Four Tops,Four Tops Second Album,78,0.245,0.667,160280,0.599,0,127.935,4,0.971
6BePGk3eCan4FqaW2X8Qy3,10:35,Tiësto,0.440972222,81,0.0683,0.696,172253,0.793,0.00000378,120.003,4,0.698
6bK9BH9Ts8Gj5JFvnQkzak,Get Busy,Sean Paul,Dutty Rock (20th Anniversary),80,0.614,0.741,211666,0.824,0,100.216,4,0.725
6bOLRTULQUiXeVnxOIPZVA,Gyal You a Party Animal,Charly Black,Gyal You a Party Animal,69,0.0305,0.591,214455,0.843,0,134.325,5,0.836
6cKlr2BOXBaqiuaHUY5Zwo,Itsy Bitsy Spider,CoComelon,"CoComelon Kids Hits, Vol. 1",69,0.586,0.919,129763,0.289,0.00000319,100.042,4,0.866
6cLrGfKIIRHYQw7S0mCDhA,All That Really Matters,ILLENIUM,ILLENIUM,68,0.117,0.352,244235,0.666,0.00000181,169.965,4,0.227
6CvTEtGagmzQvkUzzyKR9k,HARLEY QUINN,Fuerza Regida,Pa las Baby's Y Belikeada,93,0.0277,0.815,143327,0.741,0.0183,125.031,4,0.591
6dbSBQXCctYSVryynHXaZ4,Freaky Friday (feat. Chris Brown),Lil Dicky,Freaky Friday (feat. Chris Brown),66,0.147,0.755,216632,0.599,0,133.123,4,0.755
6dBUzqjtbnIa1TwYbyw5CM,Lovers Rock,TV Girl,French Exit,89,7.53E-06,0.559,213920,0.871,0.00545,104.97,4,0.572
6Dc2tCivms1s2X9myWe4ni,Tuyo (Narcos Theme) - A Netflix Original Series Soundtrack,Rodrigo Amarante,Tuyo (Narcos Theme) [A Netflix Original Series Soundtrack],68,0.474,0.72,89293,0.422,0.0847,112.219,4,0.546
6dGnYIeXmHdcikdzNNDMm2,Here Comes The Sun - Remastered 2009,The Beatles,Abbey Road (Remastered),86,0.0339,0.557,185733,0.54,0.00248,129.171,4,0.394
6dr7ekfhlbquvsVY8D7gyk,"Aaron Burr, Sir",Lin-Manuel Miranda,Hamilton (Original Broadway Cast Recording),71,0.272,0.646,156631,0.439,0,160.387,4,0.528
6Ea2oEzysv4UECGNxL1IEW,Eat Your Man (with Nelly Furtado),Dom Dolla,Eat Your Man (with Nelly Furtado),74,0.053,0.738,197165,0.883,0.193,125.04,4,0.651
6ehWdR7cGDXnT7aKEASJxE,3D (feat. Jack Harlow),Jung Kook,3D (feat. Jack Harlow),93,0.0322,0.853,201812,0.824,0,108.044,4,0.888
6eNHrgrgbMFQpQ5qFEPL6h,Mas Que Nada - 2011 Rio Version,Sérgio Mendes,Rio: Music From The Motion Picture,52,0.694,0.517,164200,0.647,0.000112,94.734,4,0.95
6EOpjNGn34eXLJASVcUksY,Wu Wei,De Moi,Wu Wei,63,0.951,0.218,169383,0.0293,0.565,68.836,3,0.037
6epn0zOER9DSvFq20ye04C,Hollow Point,Wishes and Dreams,Hollow Point,64,0.918,0.672,137027,0.332,0.914,120.102,4,0.0863
6EXi0RWDxqvxDEHFbqR7XB,Anadrol,Yosuf,Anadrol,66,0.00106,0.3,139948,0.966,0.333,89.72,4,0.17
6f3Slt0GbA2bPZlz0aIFXN,The Business,Tiësto,The Business,79,0.414,0.798,164000,0.62,0.0192,120.031,4,0.235
6FLwmdmW77N1Pxb1aWsZmO,Only Time,Enya,A Day Without Rain,73,0.841,0.418,218547,0.249,0.661,82.803,4,0.213
6fTgbkBiMITtHUmik95ClX,MakeDamnSure,Taking Back Sunday,Louder Now (Deluxe Edition),72,0.00942,0.552,208280,0.836,0,140.496,4,0.432
6FUXgvzbMrMCzAuYGIiGIl,Powersnake,Brothers of Metal,Emblas Saga,59,0.00241,0.468,223467,0.803,0,87.38,3,0.409
6FZDfxM3a3UCqtzo5pxSLZ,Without Me,Halsey,Manic,84,0.297,0.752,201661,0.488,0.00000911,136.041,4,0.533
6g2BiiVQqY5v1S4HIrM54F,Tuyo (Narcos Theme) [Extended Version] - A Netflix Original Series Soundtrack,Rodrigo Amarante,Tuyo (Narcos Theme) [Extended Version] [A Netflix Original Series Soundtrack],67,0.492,0.765,151565,0.497,0.366,112.195,4,0.457
6G4ICKUrsPb117ULGyrQ5N,Na Na Na,Lay Bankz,Na Na Na,72,0.0031,0.743,102645,0.911,0.000012,154.933,4,0.891
6G6M4fl2I0eqEQnzyTwR8m,You Wish,Nightmares On Wax,In A Space Outta Sound,70,0.708,0.781,209317,0.25,0.91,103.478,4,0.454
6gBFPUFcJLzWGx4lenP6h2,goosebumps,Travis Scott,Birds In The Trap Sing McKnight,86,0.0847,0.841,243837,0.728,0,130.049,4,0.43
6gBOEgaE31SgL7d6hWzxqO,Нежность,Maya Kristalinskaya,Нежность,31,0.872,0.334,177707,0.245,0,108.419,3,0.205
6GG73Jik4jUlQCkKg9JuGO,The Middle,Jimmy Eat World,Bleed American,84,0.0371,0.643,165853,0.849,0,162.152,4,0.903
6GomT970rCOkKAyyrwJeZi,Move Your Body,Öwnboss,Move Your Body,79,0.0169,0.848,157445,0.821,0.000403,125.051,4,0.249
6GqqGv8frU7kqzXkm2rewI,A Little Bit Off,Five Finger Death Punch,F8,72,0.00839,0.664,190718,0.828,0,103.985,4,0.82
6gwhF3t8taMbjpklXAgwMN,Pop See Ko,Koo Koo,"Cafetorium Songs, Vol. 1",50,0.298,0.901,138841,0.76,0,134.021,4,0.638
6H4B9gJD6eQlNoEh8q85pP,White Noise - 145 hz,Granular,Unison,73,0.944,0,135484,2.03E-05,0.869,0,0,0
6H8ddHe7Bpbiy5Gp7lVlBe,Fool For Love - Chris Lake Edit,Harry Romero,Fool For Love (Chris Lake Edit),49,0.00109,0.666,239012,0.942,0.0958,126.998,4,0.617
6hgoYQDUcPyCz7LcTUHKxa,Calm Down,Rema,Calm Down,79,0.376,0.811,219813,0.781,0.001,107.007,4,0.824
6HPkWajn8320iMa9RIP3st,Flex,Cupid,Flex,45,0.0207,0.658,228136,0.674,0,60.514,4,0.751
6HveTIMynTMzTc5L0TcS20,When You Say Nothing At All,Alison Krauss & Union Station,Now That I've Found You: A Collection,64,0.752,0.514,260800,0.243,0.00054,171.816,4,0.388
6HZ9VeI5IRFCNQLXhpF4bq,I Love It (feat. Charli XCX),Icona Pop,THIS IS... ICONA POP,72,0.00952,0.711,157153,0.906,0.0000164,125.916,4,0.824
6I1mTKxLwLldptUn0cjbNQ,Любовь - волшебная страна,Valentina Ponomaryova,Любимые песни.ru,33,0.93,0.445,170613,0.211,0,136.231,3,0.214
6iBL6TOzsO75Yz0cG1MO0o,Wanna Play?,The Prophet,Wanna Play?,68,0.198,0.569,201452,0.996,0.0114,100.02,3,0.461
6ilc4vQcwMPlvAHFfsTGng,Sweet,Cigarettes After Sex,Cigarettes After Sex,82,0.353,0.45,292110,0.511,0.766,96.563,4,0.115
6IPwKM3fUUzlElbvKw2sKl,we fell in love in october,girl in red,we fell in love in october / October Passed Me By,90,0.113,0.566,184154,0.366,0.181,129.96,4,0.237
6IQBnoeLPehnJaE6sKMhVs,A Thousand Years (Piano Version),Laura Sullivan,A Thousand Years (Piano Version),61,0.989,0.316,148370,0.0831,0.929,148.688,3,0.276
6jgkEbmQ2F2onEqsEhiliL,My Kind of Woman,Mac DeMarco,2,83,0.00294,0.501,190846,0.765,0.49,91.771,4,0.46
6K4t31amVTZDgR3sKmwUJJ,The Less I Know The Better,Tame Impala,Currents,87,0.0115,0.64,216320,0.74,0.00678,116.879,4,0.785
6k5VMHrwv7mgPpkQSRQtQr,Lebanese Blonde,Thievery Corporation,Mirror Conspiracy,66,0.238,0.808,288827,0.837,0.862,92.002,4,0.654
6L89mwZXSOwYl76YXfX13s,Basket Case,Green Day,Dookie,85,0.00293,0.442,181533,0.943,0.00000871,85.064,4,0.781
6MdqqkQ8sSC0WB4i8PyRuQ,No Diggity,Blackstreet,Another Level,80,0.303,0.867,304600,0.646,0,88.634,4,0.67
6me7F0aaZjwDo6RJ5MrfBD,Evergreen,Richy Mitch & The Coal Miners,RMCM,86,0.557,0.555,87000,0.216,0.00416,79.109,3,0.504
6mFteBOp6R7SR3h0KAHjta,Nu,Anitta,"Sertanejo, forró e funk 2023",0,0.259,0.788,167077,0.711,0,129.944,4,0.668
6n7Aj8Ok0kyktLxFjcUreo,Old Ties and Companions,Watchhouse,Such Jubilee,70,0.884,0.657,188947,0.368,0.00293,116.221,4,0.522
6NCylXeJcHOI908PjZDFcg,童話,Michael Wong,十光年精選輯,63,0.768,0.54,246000,0.405,0,136.028,4,0.309
6Nm8h73ycDG2saCnZV8poF,Dragula,Rob Zombie,Hellbilly Deluxe,80,8.74E-05,0.591,222827,0.963,0.000107,125.03,4,0.609
6OG1S805gIrH5nAQbEOPY3,You'll Be Back,Jonathan Groff,Hamilton (Original Broadway Cast Recording),72,0.39,0.607,208321,0.466,0,121.741,4,0.434
6Ox1rvlwEpB49drasQm6RF,Star Shopping,Lil Peep,Star Shopping,86,0.0946,0.538,142000,0.471,0.0185,93.07,4,0.307
6pooRNiLyYpxZeIA5kJ5EX,Good Things Fall Apart (with Jon Bellion),ILLENIUM,Good Things Fall Apart (with Jon Bellion),61,0.0128,0.643,216668,0.594,0,144.033,4,0.442
6pUUtKVRmODliJWTyY2pet,Doomswitch,Make Them Suffer,Doomswitch,59,2.49E-05,0.249,275205,0.951,0.0134,143.018,3,0.117
6Q5uDNuuFYa8ToL3CCoHPC,Poison Tree,Grouper,Inca Ore / Grouper,76,0.961,0.224,196893,0.139,0.913,111.316,4,0.213
6qMgx8ys4MNNxypaIvbG0i,He Stopped Loving Her Today,George Jones,Super Hits,54,0.594,0.43,195333,0.173,0.000111,72.103,4,0.365
6QUEB3DDAD7oJhbIZF2v4Y,I Told You So,Randy Travis,Always & Forever,59,0.182,0.615,219507,0.347,0,78.994,4,0.273
6Qyc6fS4DsZjB2mRW9DsQs,Iris,The Goo Goo Dolls,Dizzy up the Girl,87,0.00125,0.315,289533,0.715,0.00000797,155.925,3,0.497
6rb3wFQ66EWR7DcPG0oEE1,We Caa Done (feat. Drake),Popcaan,We Caa Done (feat. Drake),65,0.0431,0.568,245241,0.76,0.0000153,100.042,4,0.481
6RcAHyC5sAUIbPTkhOQwd8,Y LLORO,Junior H,$AD BOYZ 4 LIFE II,91,0.424,0.728,179013,0.589,0.00000778,77.475,4,0.767
6RvTtRyn7zVayLUWAJxd5Z,Hentai,S3RL,Hentai,56,0.000799,0.496,185831,0.76,0.00285,174.944,4,0.422
6SpLc7EXZIPpy0sVko0aoU,Misery Business,Paramore,Riot!,77,0.00272,0.517,211520,0.906,0.00000926,172.977,4,0.731
6Sq7ltF9Qa7SNFBsV5Cogx,Me Porto Bonito,Bad Bunny,Un Verano Sin Ti,89,0.0901,0.911,178567,0.712,0.0000268,92.005,4,0.425
6sy3LkhNFjJWlaeSMNwQ62,Counting Stars,OneRepublic,Native,76,0.0654,0.664,257840,0.705,0,122.017,4,0.477
6TfBA04WJ3X1d1wXhaCFVT,"You're Gonna Go Far, Kid",The Offspring,"Rise And Fall, Rage And Grace",84,0.00428,0.55,177827,0.917,0,126.115,4,0.601
6tjituizSxwSmBB5vtgHZE,Holly Jolly Christmas,Michael Bublé,Christmas,71,0.865,0.647,119787,0.465,0,151.251,4,0.699
6TlFnB8GBrlILKv5qy27Sn,Selecta (feat. Stefflon Don),Chase & Status,"2 RUFF, Vol. 1",67,0.114,0.622,189693,0.958,0.000977,88.995,4,0.446
6tRneEcItwpSxBtqgem5Dr,THE DEATH OF PEACE OF MIND,Bad Omens,THE DEATH OF PEACE OF MIND,77,0.0869,0.469,241499,0.713,0.000188,154.994,4,0.267
6tu2FHuKL9C8pwNrityweQ,Te quiero,Hombres G,Las baladas (Los singles vol II),76,0.0029,0.736,225760,0.711,0.000275,112.305,3,0.72
6txvQu0zUbiqG24A8XMLnK,Miracle Maker,Dom Dolla,Miracle Maker,69,0.00124,0.609,188592,0.94,0.269,128.001,4,0.238
6TYcmQnhf5NhDOs9HsPYyM,Alô Inveja - Ao Vivo Em Brasília,Henrique & Juliano,Melhores de 2023,0,0.249,0.568,184307,0.938,0,119.869,4,0.442
6uBhi9gBXWjanegOb2Phh0,Stay,Zedd,Stay,78,0.253,0.69,210091,0.622,0,102.04,4,0.544
6UcbxO3C7bgwkjjVdFxqim,I'll Have to Say I Love You in a Song,Ekin Cheng,初夏之戀,61,0.822,0.535,152667,0.681,0.00654,133.702,4,0.666
6uHvbKL0Yi37AuvNRmUfMw,Paint,The Paper Kites,Young North,76,0.895,0.364,191773,0.308,0.0023,73.328,4,0.387
6uIIdjYTxxpWOyWuVXrKQO,Que Onda,Calle 24,Que Onda,94,0.183,0.808,191467,0.944,0.00000111,124.934,3,0.937
6ursmCnbc9oDRGa2yHKkoZ,Roots Bloody Roots,Sepultura,Roots,68,0.000337,0.428,212253,0.874,0.0419,119.708,4,0.261
6uylcXGmYHC02AVQHNW52x,Seu Erro - Ao Vivo,Henrique & Juliano,Só Música de Erro,0,0.39,0.492,192438,0.821,0,153.743,4,0.647
6VBhH7CyP56BXjp8VsDFPZ,"Kesariya (From ""Brahmastra"")",Pritam,"Kesariya (From ""Brahmastra"")",80,0.572,0.577,268165,0.574,0,94.009,4,0.436
6vEL7E8TGzrxuxbrgdlkLL,Şımarık,Tarkan,Ölürüm Sana,68,0.0518,0.775,235218,0.818,0,97.06,3,0.826
6VoIBz0VhCyz7OdEoRYDiA,Say It Ain't So,Weezer,Weezer,78,0.00737,0.634,258827,0.551,0.0000182,151.779,4,0.453
6vTtCOimcPs5H1Jr9d0Aep,Sour Times,Portishead,Dummy,66,0.0508,0.698,252267,0.633,0.272,94.085,4,0.55
6vXOAkNQQ1KLmnC7vGYA0c,Goodness of God - Live,CeCe Winans,Believe For It,60,0.657,0.49,297693,0.383,0,126.272,5,0.212
6wfb4nI2Vih263JqC8WSoW,M.,Anıl Emre Daldal,M.,74,0.568,0.575,223750,0.366,0.957,100.004,4,0.444
6WHnRUP50lknLlJBD75SdV,Sweet Nothing - Piano Version,Laura Sullivan,Love Songs Solo Piano Covers,57,0.979,0.402,102724,0.2,0.898,167.558,3,0.299
6WkJ2OK163XXS2oARUC9JM,Dancin (feat. Luvli) - Krono Remix,Aaron Smith,Dancin (feat. Luvli) [Krono Remix],79,0.101,0.72,198053,0.741,0.0000141,119.896,4,0.357
6wKkWFhgOPKgiE360T6NNs,Cavalleria rusticana: Intermezzo,Pietro Mascagni,Cavalleria rusticana: Intermezzo,62,0.874,0.0807,243107,0.0644,0.895,173.113,5,0.0345
6WOwRdX67b4VKujGIal4tK,因為愛情,Eason Chan,Stranger Under My Skin,60,0.858,0.412,216893,0.205,0,175.942,4,0.297
6wsqVwoiVH2kde4k4KKAFU,I KNOW ?,Travis Scott,UTOPIA,92,0.0186,0.927,211582,0.619,0,117.995,4,0.817
6WuBXGHGpSqpkFCl7ei8xp,Dos Oruguitas,Disney Peaceful Guitar,Disney Guitar: Family,62,0.881,0.468,207778,0.36,0.0946,95.915,4,0.374
6XK6Zw6JkFsHXzAcMWNiIr,Send Me On My Way,Rusted Root,When I Woke,71,0.125,0.5,263360,0.704,0.0000179,119.463,4,0.722
6xRDvureEBwHgwAYDufbJL,Chorei na Vaquejada,Eric Land,Som de Paredão,72,0.667,0.604,157171,0.873,0,154.011,4,0.834
6XSqqQIy7Lm7SnwxS4NrGx,Classy 101,Feid,Classy 101,92,0.145,0.859,195987,0.658,0,100.065,4,0.672
